ID,Tag,Given_Sample_Name,Type,Latitude,Longitude,Geohash,MAAT,MAF,pH,GDGT0,GDGT1,GDGT2,GDGT3,Cren,Creni,IIIa5,IIIa6,IIIb5,IIIb6,IIIc5,IIIc6,IIa5,IIa6,IIb5,IIb6,IIc5,IIc6,Ia,Ib,Ic,Reference,Citation,DOI
054B,054B.wrp4cfng9.44,Naafs_2017_Soils_ZGEQ-2,Soil,39.87,111.18,wrp4cfng9,6.11,14.59125,7.65,NA,NA,NA,NA,NA,NA,0.02,0.1,0.01,0.01,0,0,0.04,0.29,0.06,0.1,0.01,0.01,0.17,0.16,0.02,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
054C,054C.y8yk55q9s.44,Naafs_2017_Soils_KDE-3,Soil,49.94,121.43,y8yk55q9s,-3.96,11.81583333,6.13,NA,NA,NA,NA,NA,NA,0.05,0.05,0,0,0,0,0.18,0.24,0.04,0.05,0.01,0,0.29,0.07,0.02,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
054D,054D.y9qz5t4uv.44,Naafs_2017_Soils_MH-1,Soil,53.29,122.15,y9qz5t4uv,-4.39,11.16416667,5.41,NA,NA,NA,NA,NA,NA,0.121212121,0.01010101,0,0,0,0,0.414141414,0.090909091,0,0.01010101,0,0,0.343434343,0.01010101,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
054E,054E.wj9we9ucy.44,Naafs_2017_Soils_NR-1,Soil,32.09,92.27,wj9we9ucy,-2.38,5.8025,6.35,NA,NA,NA,NA,NA,NA,0.09,0.12,0,0.01,0.01,0.01,0.14,0.25,0.04,0.09,0,0.01,0.14,0.08,0.01,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
054F,054F.wx0qpewqq.44,Naafs_2017_Soils_FZ-2,Soil,40.45,113.19,wx0qpewqq,5.62,13.0584375,7.3,NA,NA,NA,NA,NA,NA,0.02020202,0.181818182,0,0.01010101,0,0,0.050505051,0.454545455,0.02020202,0.080808081,0,0,0.121212121,0.050505051,0.01010101,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0550,0550.wj0m2f5yz.44,Naafs_2017_Soils_LKZ-3,Soil,29.06,90.39,wj0m2f5yz,-1.62,6.327142857,6.1,NA,NA,NA,NA,NA,NA,0.19,0.06,0,0,0,0,0.26,0.24,0.02,0.01,0,0,0.2,0.02,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0551,0551.wqzpdpy1f.44,Naafs_2017_Soils_HQ-1,Soil,39.33,111.19,wqzpdpy1f,5.83,15.01527778,7.65,NA,NA,NA,NA,NA,NA,0.02,0.18,0,0.01,0,0,0.03,0.47,0.01,0.06,0,0.01,0.17,0.04,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0552,0552.y8y08sr8j.44,Naafs_2017_Soils_YKS-3,Soil,49.33,120.97,y8y08sr8j,-3.17,11.06464286,6.57,NA,NA,NA,NA,NA,NA,0.081632653,0.12244898,0,0.010204082,0,0,0.132653061,0.255102041,0.051020408,0.091836735,0,0,0.142857143,0.102040816,0.010204082,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0553,0553.tvpqbg378.44,Naafs_2017_Soils_RYZ-2,Soil,29.33,88.98,tvpqbg378,4.72,8.7325,7.56,NA,NA,NA,NA,NA,NA,0.05,0.14,0.01,0.01,0,0,0.05,0.3,0.09,0.07,0.02,0,0.12,0.12,0.02,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0554,0554.wq7kcm5rw.44,Naafs_2017_Soils_XJ-1,Soil,36.02,105.88,wq7kcm5rw,4.63,10.4525,7.62,NA,NA,NA,NA,NA,NA,0.051020408,0.295918367,0,0.010204082,0,0,0.040816327,0.428571429,0.020408163,0.06122449,0,0,0.071428571,0.020408163,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0555,0555.wq3gx9wcs.44,Naafs_2017_Soils_YZ-2,Soil,35.78,104.05,wq3gx9wcs,5.03,10.7875,7.17,NA,NA,NA,NA,NA,NA,0.06,0.22,0.01,0.02,0,0,0.05,0.3,0.04,0.16,0,0,0.08,0.06,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0556,0556.wq3gx9wcs.44,Naafs_2017_Soils_YZ-3,Soil,35.78,104.05,wq3gx9wcs,5.03,10.7875,7.08,NA,NA,NA,NA,NA,NA,0.08,0.2,0,0.02,0,0,0.07,0.28,0.05,0.16,0,0,0.08,0.06,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0557,0557.wj0ydhj6s.44,Naafs_2017_Soils_ZL-3,Soil,29.29,91.15,wj0ydhj6s,7.57,8.773409091,7.65,NA,NA,NA,NA,NA,NA,0.02,0.23,0,0.01,0,0,0.02,0.43,0.03,0.07,0,0.01,0.11,0.06,0.01,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0558,0558.wxtrhkp86.44,Naafs_2017_Soils_LX-1,Soil,43.44,120.08,wxtrhkp86,3.21,15.80125,7.65,NA,NA,NA,NA,NA,NA,0.029411765,0.166666667,0,0.009803922,0,0,0.049019608,0.421568627,0.019607843,0.088235294,0,0.009803922,0.137254902,0.058823529,0.009803922,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0559,0559.wxyjb9p8j.44,Naafs_2017_Soils_ZLT-2,Soil,44.61,120.97,wxyjb9p8j,2.78,16.73535714,7.52,NA,NA,NA,NA,NA,NA,0.01,0.12,0,0.01,0,0,0.04,0.4,0.02,0.06,0,0,0.22,0.1,0.02,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
055A,055A.wqyscnegq.44,Naafs_2017_Soils_SHM-1,Soil,38.84,110.44,wqyscnegq,6.85,14.24861111,7.37,NA,NA,NA,NA,NA,NA,0.01010101,0.191919192,0,0.01010101,0,0,0.04040404,0.464646465,0.01010101,0.070707071,0,0.01010101,0.151515152,0.03030303,0.01010101,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
055B,055B.wnr8dhey9.44,Naafs_2017_Soils_TD-3,Soil,35.27,100.64,wnr8dhey9,1.98,9.491785714,7.83,NA,NA,NA,NA,NA,NA,0.030927835,0.319587629,0.010309278,0.010309278,0,0,0.030927835,0.381443299,0.030927835,0.103092784,0,0,0.06185567,0.020618557,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
055C,055C.wqv8mufph.44,Naafs_2017_Soils_HSH-3,Soil,38.04,109.24,wqv8mufph,7.71,14.87722222,7.73,NA,NA,NA,NA,NA,NA,0.00990099,0.178217822,0,0,0,0,0.01980198,0.366336634,0.03960396,0.059405941,0.00990099,0.00990099,0.188118812,0.099009901,0.01980198,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
055D,055D.wnrc0eqbx.44,Naafs_2017_Soils_P756,Soil,35.35,100.93,wnrc0eqbx,1.98,8.246785714,7.75,NA,NA,NA,NA,NA,NA,0.05840527,0.272487994,0.015189719,0.012870445,0.006610694,0,0.051962419,0.336134518,0.048189784,0.089200499,0.005195479,0,0.064848122,0.028357702,0.010547356,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
055E,055E.wnpk2xcfp.44,Naafs_2017_Soils_P760,Soil,34.54,100.22,wnpk2xcfp,-1.21,7.6025,7.5,NA,NA,NA,NA,NA,NA,0.060021964,0.156776612,0,0,0,0,0.155564812,0.300602113,0,0.181732116,0,0,0.100238573,0.045063809,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
055F,055F.wjugvkyvx.44,Naafs_2017_Soils_P765,Soil,33.03,96.92,wjugvkyvx,-1.29,7.754166667,7.63,NA,NA,NA,NA,NA,NA,0.062563561,0.202597921,0.022153376,0.013258388,0.004201502,0,0.067115581,0.232940533,0.042264945,0.147451827,0.002213137,0.003467458,0.125538941,0.062991099,0.01124173,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0560,0560.wnh11sqt5.44,Naafs_2017_Soils_P773,Soil,33.95,95.7,wnh11sqt5,-0.93,6.6875,7.14,NA,NA,NA,NA,NA,NA,0.073132679,0.229279074,0,0,0,0,0.162257037,0.286420074,0.031658324,0.133914061,0,0,0.083338751,0,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0561,0561.wnh3vpdwy.44,Naafs_2017_Soils_P775,Soil,34.1,96.2,wnh3vpdwy,-2.64,5.97,7.18,NA,NA,NA,NA,NA,NA,0.08167063,0.22240601,0,0,0,0,0.098142596,0.288741859,0.044177952,0.089527551,0,0,0.109514456,0.055446432,0.010372515,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0562,0562.wnxcdy0t0.44,Naafs_2017_Soils_P782,Soil,36.86,101.02,wnxcdy0t0,3.18,8.083571429,7.81,NA,NA,NA,NA,NA,NA,0.046843419,0.31462457,0.012963638,0.012753154,0.001446401,0.002150712,0.164193483,0.214156379,0.074155029,0.06923025,0.001673076,0.002536599,0.049668758,0.028490859,0.005113675,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0563,0563.wntunft7t.44,Naafs_2017_Soils_P787,Soil,37.28,98.39,wntunft7t,0.31,6.734583333,7.98,NA,NA,NA,NA,NA,NA,0.040993792,0.291597026,0.020948778,0.016015735,0.006726087,0,0.044855065,0.369963763,0.037384531,0.063031722,0,0,0.073624874,0.030183389,0.004675239,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0564,0564.wn4pv5jxj.44,Naafs_2017_Soils_P796,Soil,35.13,93.04,wn4pv5jxj,-6.03,4.3175,8.04,NA,NA,NA,NA,NA,NA,0.093402464,0.299617676,0.020989685,0.006470095,0,0,0.072761336,0.244730794,0.06164018,0.101876763,0.005435315,0,0.065811975,0.027263716,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0565,0565.wjcrzu35m.44,Naafs_2017_Soils_P801,Soil,33.73,92.1,wjcrzu35m,-4.99,4.827,7.66,NA,NA,NA,NA,NA,NA,0.081648999,0.334935218,0,0,0,0,0.063038869,0.318586572,0.057196702,0.067844523,0,0,0.063981154,0.012767962,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0566,0566.wjcmdc8zp.44,Naafs_2017_Soils_P802,Soil,33.32,91.88,wjcmdc8zp,-6.15,4.789375,7.65,NA,NA,NA,NA,NA,NA,0.091469681,0.261048304,0,0,0,0,0.115244947,0.24857828,0.131346351,0.064611168,0,0,0.07571086,0.011990408,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0567,0567.wj9pnhp26.44,Naafs_2017_Soils_P804,Soil,32.19,91.68,wj9pnhp26,-3.96,5.792,7.67,NA,NA,NA,NA,NA,NA,0.110266633,0.259157737,0,0,0,0,0.109269873,0.279092948,0.052828308,0.073137304,0,0,0.099676053,0.016571144,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0568,0568.wj0qwd603.44,Naafs_2017_Soils_P816,Soil,29.28,90.64,wj0qwd603,7.91,8.06525,7.81,NA,NA,NA,NA,NA,NA,0.049760413,0.135766065,0.025555965,0.047303108,0,0,0.103083917,0.444034894,0,0,0,0,0.16439366,0.030101978,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0569,0569.wj0qn1gkp.44,Naafs_2017_Soils_P817,Soil,29.19,90.62,wj0qn1gkp,2.53,6.603214286,6.52,NA,NA,NA,NA,NA,NA,0.083539205,0.044145866,0.001718348,0.002296148,0,0,0.290126514,0.242368184,0.014788282,0.016160436,0.002049976,0.000721522,0.282195601,0.018221094,0.001668822,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
056A,056A.wj0qn5eqr.44,Naafs_2017_Soils_P818,Soil,29.2,90.62,wj0qn5eqr,2.53,7.645,6.74,NA,NA,NA,NA,NA,NA,0.093973474,0.036608182,0,0,0,0,0.30477715,0.239429154,0.017056794,0.014863629,0,0,0.269665724,0.023625894,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
056B,056B.wj0qntd09.44,Naafs_2017_Soils_P819,Soil,29.21,90.64,wj0qntd09,-1.62,7.301785714,6.46,NA,NA,NA,NA,NA,NA,0.077688604,0.053558052,0,0,0,0,0.255939005,0.263188871,0.020304976,0.026912788,0,0,0.270840021,0.031567683,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
056C,056C.wj0qnr6fb.44,Naafs_2017_Soils_P820,Soil,29.22,90.63,wj0qnr6fb,-1.62,7.73625,6.87,NA,NA,NA,NA,NA,NA,0.103543882,0.08078155,0.002676917,0.005473414,0.001552851,0.001036942,0.215820628,0.239211616,0.021453769,0.035287636,0.002890455,0,0.242513773,0.042610293,0.005146274,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
056D,056D.wj0qq34v0.44,Naafs_2017_Soils_P821,Soil,29.23,90.63,wj0qq34v0,-1.62,8.22875,7.09,NA,NA,NA,NA,NA,NA,0.094106174,0.073261413,0,0,0,0,0.196501493,0.299018712,0.0226123,0.032790882,0,0,0.227768635,0.053940391,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
056E,056E.tvp0shbmf.44,Naafs_2017_Soils_P831,Soil,28.24,88.77,tvp0shbmf,0.04,4.918,7.86,NA,NA,NA,NA,NA,NA,0.05634788,0.318214182,0.015218475,0.024358343,0.007304994,0.002135981,0.042177007,0.317665288,0.059214674,0.068837568,0.004181003,0.005611264,0.037443974,0.02860835,0.012681017,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
056F,056F.tvn2v8wdr.44,Naafs_2017_Soils_P833,Soil,28.26,87.79,tvn2v8wdr,-1.62,7.654642857,8.37,NA,NA,NA,NA,NA,NA,0.055442271,0.151024737,0.004931842,0.02250153,0.004440382,0,0.103271225,0.215796122,0.073746993,0.125565825,0.007214544,0.009007941,0.099897828,0.116230245,0.010928514,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0570,0570.tvk0n52vn.44,Naafs_2017_Soils_P848,Soil,29.55,84.64,tvk0n52vn,2.525,6.868,8.13,NA,NA,NA,NA,NA,NA,0.077066993,0.226743966,0.014233072,0.004878557,0.003315524,0,0.07511557,0.310697776,0.047928271,0.094501914,0.003433936,0.00427229,0.076034444,0.056174453,0.005603236,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0571,0571.tvhzmrqur.44,Naafs_2017_Soils_P851,Soil,29.44,85.67,tvhzmrqur,0.041667,4.821,7.15,NA,NA,NA,NA,NA,NA,0.097083415,0.248151035,0.017789037,0.017116264,0.005474977,0.00220391,0.076863116,0.349943858,0.046769299,0.03420005,0,0,0.082226738,0.016958511,0.005219788,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0572,0572.wj244gnsj.44,Naafs_2017_Soils_P858,Soil,29.9,90.13,wj244gnsj,-1.575,4.01,6.77,NA,NA,NA,NA,NA,NA,0.122398406,0.154412873,0,0,0,0,0.22162316,0.243825662,0.027510339,0.048256116,0.007183162,0,0.151298495,0.023491787,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0573,0573.wj2449r3u.44,Naafs_2017_Soils_P859,Soil,29.89,90.12,wj2449r3u,-3.225,4.1795,6.36,NA,NA,NA,NA,NA,NA,0.124247352,0.066291625,0,0,0,0,0.29024744,0.245154485,0.020202464,0.011866567,0.006460687,0,0.218945487,0.016583894,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0574,0574.wj21ftxmk.44,Naafs_2017_Soils_P860,Soil,29.87,90.12,wj21ftxmk,0.116667,4.553,6.22,NA,NA,NA,NA,NA,NA,0.119288797,0.057678223,0.003414046,0,0,0,0.319810481,0.211445505,0.017560366,0.012191412,0,0,0.240555036,0.018056135,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0575,0575.wj21c25ww.44,Naafs_2017_Soils_P861,Soil,29.84,90.06,wj21c25ww,2.525,6.031,6.58,NA,NA,NA,NA,NA,NA,0.126865672,0.050955748,0,0,0,0,0.283372611,0.272453522,0,0,0,0,0.244147683,0.022204766,0,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0576,0576.wj2188vve.44,Naafs_2017_Soils_P862,Soil,29.8,90.03,wj2188vve,0.041667,5.6075,6.27,NA,NA,NA,NA,NA,NA,0.107772168,0.045108618,0,0,0,0,0.352628135,0.19309907,0.01455712,0.009117575,0.000813709,0.000109497,0.254036899,0.021563026,0.001194181,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0577,0577.tvrcp0dc7.44,Naafs_2017_Soils_P863,Soil,29.71,89.96,tvrcp0dc7,-1.616667,6.338214286,6.76,NA,NA,NA,NA,NA,NA,0.106195965,0.071067276,0,0,0,0,0.203343933,0.303408526,0.025509291,0.028783663,0,0,0.221469741,0.037777005,0.002444599,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0578,0578.wmw6vd3b7.44,Naafs_2017_Soils_4-1,Soil,31.43333333,110.2833333,wmw6vd3b7,7.605802479,7.820714286,5.03,NA,NA,NA,NA,NA,NA,0.078185037,0.004863006,0.001084259,0.000905473,0,0,0.358275697,0.056713782,0.010211582,0.004885451,0,0,0.442106987,0.038860828,0.003907899,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0579,0579.wmw6vd3b7.44,Naafs_2017_Soils_4-2,Soil,31.43333333,110.2833333,wmw6vd3b7,7.605802479,7.820714286,4.74,NA,NA,NA,NA,NA,NA,0.119683304,0.004373885,0.001338484,0.000953195,0,0,0.381141342,0.045284297,0.012823019,0.005915755,0,0,0.389227747,0.034968876,0.004290095,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
057A,057A.wmw6vt3ce.44,Naafs_2017_Soils_5-1,Soil,31.45,110.2833333,wmw6vt3ce,8.482434301,9.216428571,5.81,NA,NA,NA,NA,NA,NA,0.103078298,0.021550861,0.001217952,0.002034495,0,0,0.330054928,0.10952913,0.019499558,0.009022313,0,0,0.352306924,0.043158586,0.008546953,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
057B,057B.wmw6vt3ce.44,Naafs_2017_Soils_5-2,Soil,31.45,110.2833333,wmw6vt3ce,8.482434301,9.216428571,5.46,NA,NA,NA,NA,NA,NA,0.102191795,0.02331372,0.001258177,0.002249077,0,0,0.31715819,0.126297113,0.019889288,0.009668129,0,0,0.349962845,0.039012386,0.008999279,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
057C,057C.wmw6vt3ce.44,Naafs_2017_Soils_5-3,Soil,31.45,110.2833333,wmw6vt3ce,8.482434301,9.216428571,5.7,NA,NA,NA,NA,NA,NA,0.114802044,0.029810011,0.00191665,0.002072359,0,0,0.310456719,0.138365901,0.021918914,0.013548186,0,0,0.317938535,0.039742825,0.009427856,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
057D,057D.wmw6vt3ce.44,Naafs_2017_Soils_5-4,Soil,31.45,110.2833333,wmw6vt3ce,8.482434301,9.216428571,5.47,NA,NA,NA,NA,NA,NA,0.103204333,0.015263532,0.001554339,0.001932113,0,0,0.353005587,0.084612094,0.017026749,0.006074299,0,0,0.362796157,0.044693447,0.009837351,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
057E,057E.wmw7jbq48.44,Naafs_2017_Soils_6-1,Soil,31.46666667,110.3,wmw7jbq48,9.191579555,9.1221875,7.5,NA,NA,NA,NA,NA,NA,0.054931581,0.121258105,0.004079698,0.012312689,0,0,0.166763844,0.202149409,0.037105846,0.083617382,0,0,0.229991935,0.070004078,0.017785433,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
057F,057F.wmw7jbq48.44,Naafs_2017_Soils_6-2,Soil,31.46666667,110.3,wmw7jbq48,9.191579555,9.1221875,5.66,NA,NA,NA,NA,NA,NA,0.075809985,0.047092229,0.003371187,0.00279823,0,0,0.209243991,0.190212105,0.055297736,0.041967376,0,0,0.248454352,0.093772645,0.031980163,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0580,0580.wmw7jbq48.44,Naafs_2017_Soils_6-4,Soil,31.46666667,110.3,wmw7jbq48,9.191579555,9.1221875,6.4,NA,NA,NA,NA,NA,NA,0.071205341,0.040947558,0.005097422,0.00303151,0,0,0.231305131,0.164676759,0.042347006,0.030560683,0.010804409,0.002344546,0.264103257,0.093864267,0.039712111,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0581,0581.wmw7n765s.44,Naafs_2017_Soils_7-2,Soil,31.48333333,110.3166667,wmw7n765s,9.907851898,8.873055556,6.59,NA,NA,NA,NA,NA,NA,0.060741481,0.039851011,0.003766533,0.002671023,0.000686698,0.0005176,0.209950786,0.186989915,0.050456851,0.040574735,0.008510819,0.002049406,0.271511419,0.092638589,0.029083134,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0582,0582.wmw7n765s.44,Naafs_2017_Soils_7-4,Soil,31.48333333,110.3166667,wmw7n765s,9.907851898,8.873055556,6.76,NA,NA,NA,NA,NA,NA,0.054671252,0.033453424,0,0,0,0,0.180509839,0.183681323,0.071729578,0.048063539,0,0,0.261038784,0.115573569,0.051278692,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0583,0583.wmw5p57e9.44,Naafs_2017_Soils_1-1,Soil,31.48333333,110,wmw5p57e9,10.6775774,12.67555556,4.12,NA,NA,NA,NA,NA,NA,0.029155671,0.006445135,0.000537326,0.000773926,0,0,0.242820469,0.06620617,0.011665371,0.00655186,0,0,0.550241149,0.074803851,0.010799074,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0584,0584.wmw7p567t.44,Naafs_2017_Soils_8-4,Soil,31.48333333,110.35,wmw7p567t,10.6775774,11.51833333,7.98,NA,NA,NA,NA,NA,NA,0.03538622,0.147749037,0.011398515,0.026088307,0.003164775,0.003765105,0.046348636,0.256123706,0.044812854,0.183257321,0.009532053,0.006424981,0.115447696,0.096575563,0.013925231,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0585,0585.wmw5p57e9.44,Naafs_2017_Soils_2-1,Soil,31.48333333,110,wmw5p57e9,10.70252221,12.67555556,5.13,NA,NA,NA,NA,NA,NA,0.057641741,0.009477083,0.000541754,0.000555601,0,0,0.310287247,0.072924653,0.009935183,0.004085914,0,0,0.491500009,0.037862615,0.005188201,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0586,0586.wmw7p7qe9.44,Naafs_2017_Soils_9-1,Soil,31.48333333,110.3666667,wmw7p7qe9,11.079166,11.8875,6.06,NA,NA,NA,NA,NA,NA,0.029340629,0.01871487,0,0,0,0,0.164128415,0.144381259,0.020373213,0.030719374,0,0,0.444011145,0.126509237,0.021821858,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0587,0587.wmw7pb6dw.44,Naafs_2017_Soils_10-2,Soil,31.46666667,110.3833333,wmw7pb6dw,11.29081912,12.15041667,7.06,NA,NA,NA,NA,NA,NA,0.042015101,0.112995972,0.005022169,0.018043167,0,0,0.060856262,0.279152521,0.035020139,0.155778847,0.006655932,0.01003395,0.157419221,0.104577842,0.012428877,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0588,0588.wmw7pb6dw.44,Naafs_2017_Soils_10-3,Soil,31.46666667,110.3833333,wmw7pb6dw,11.28389825,12.15041667,6.84,NA,NA,NA,NA,NA,NA,0.045968799,0.058328067,0.005602434,0.011601263,0.002616788,0.004268314,0.127039225,0.198199772,0.04500571,0.106398413,0.006353193,0.006854666,0.249980434,0.114323418,0.017459505,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0589,0589.wmwd99pm5.44,Naafs_2017_Soils_11-1,Soil,31.38333333,110.4666667,wmwd99pm5,12.64784738,12.52068182,5.03,NA,NA,NA,NA,NA,NA,0.020779926,0.005964462,0,0,0,0,0.189672491,0.04723398,0,0,0,0,0.698129536,0.031872387,0.006347218,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
058A,058A.wmwd99pm5.44,Naafs_2017_Soils_11-4,Soil,31.38333333,110.4666667,wmwd99pm5,12.75827383,12.52068182,6.63,NA,NA,NA,NA,NA,NA,0.032701937,0.027692865,0,0,0,0,0.130614378,0.162382385,0.043472984,0.051684982,0,0,0.349575617,0.151611337,0.050263516,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
058B,058B.wmwd99pm5.44,Naafs_2017_Soils_11-3,Soil,31.38333333,110.4666667,wmwd99pm5,12.76287493,12.52068182,6.83,NA,NA,NA,NA,NA,NA,0.035847372,0.029125126,0.00373442,0.004973647,0,0,0.12958698,0.164269347,0.049956958,0.071469165,0.008539974,0.004161564,0.279323962,0.170223898,0.048787587,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
058C,058C.wmwd78h1c.44,Naafs_2017_Soils_12-2,Soil,31.33333333,110.55,wmwd78h1c,13.86253828,15.55416667,8.01,NA,NA,NA,NA,NA,NA,0.019652485,0.147051034,0,0,0,0,0.037604088,0.332274736,0.016673511,0.162789059,0,0,0.185177536,0.083221764,0.015555788,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
058D,058D.wmwd78h1c.44,Naafs_2017_Soils_12-3,Soil,31.33333333,110.55,wmwd78h1c,13.89014489,15.55416667,6.44,NA,NA,NA,NA,NA,NA,0.020525963,0.019163617,0,0,0,0,0.156328617,0.112935185,0.014585071,0.031661069,0,0,0.500892247,0.11079362,0.03311461,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
058E,058E.wmwd78h1c.44,Naafs_2017_Soils_12-5,Soil,31.33333333,110.55,wmwd78h1c,13.89014489,15.55416667,7.23,NA,NA,NA,NA,NA,NA,0.024036062,0.054042607,0.002371471,0.009071216,0.000836518,0.001746933,0.082109664,0.185624644,0.024812195,0.094753288,0.007356798,0.004986593,0.304453687,0.160808226,0.042990098,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
058F,058F.wmwdm809z.44,Naafs_2017_Soils_13-2,Soil,31.33333333,110.6333333,wmwdm809z,14.3529295,15.2075,6.86,NA,NA,NA,NA,NA,NA,0.014992769,0.017783244,0.000993917,0.002472278,0,0,0.099240619,0.119480947,0.020149159,0.041981362,0.004736299,0.003135486,0.43839772,0.18101619,0.055620009,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0590,0590.wmwdm809z.44,Naafs_2017_Soils_13-4,Soil,31.33333333,110.6333333,wmwdm809z,14.3529295,15.2075,5.91,NA,NA,NA,NA,NA,NA,0.01248782,0.008286926,0,0,0,0,0.118756897,0.072700639,0.008650874,0.015651074,0,0,0.637869998,0.096536682,0.02905909,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0591,0591.wmw7n765s.44,Naafs_2017_Soils_7-3,Soil,31.48333333,110.3166667,wmw7n765s,9.907851898,8.873055556,5.56,NA,NA,NA,NA,NA,NA,0.052269247,0.023157596,0,0,0,0,0.213862828,0.145887568,0.030842341,0.025876222,0,0,0.377172677,0.090500674,0.040430846,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
0592,0592.wk2vq8z09.44,Naafs_2017_Soils_KMS-1,Soil,24.83333333,102.6,wk2vq8z09,15.2,15.92333333,6.3,NA,NA,NA,NA,NA,NA,0.023126985,0.01416473,0,0,0,0,0.212801741,0.140308227,0,0,0,0,0.591519973,0.016861218,0.001217126,Naafs et al. (2017a),44,10.1016/j.orggeochem.2017.01.009
